values,labels,tab
0,_background_,1.45884444444444
1,grass,1.70773333333333
2,manmade,8.41137777777778
3,sand,15.9547555555556
4,sky,64.3152888888889
5,trees,6.93991111111111
6,vegetation,1.21208888888889
