values,labels,tab
0,_background_,1.19085311889648
1,Grass,13.3029401302338
2,Manmade,17.0890212059021
3,Sky,30.8437526226044
4,Trees,29.8226684331894
5,Vegetation,3.26355397701263
6,Water,4.48721051216125
